unique_gauge_id,longitude,latitude,HYBAS_ID,NEXT_DOWN,UP_AREA,SUB_AREA,continent,provider,data_source,is_hybas_entry,assigned,generous,rp2,rp5,file_present_all_null,f1_of_record,has_metric_file
hybas_1121197270,40.31458333332984,-2.360416666667504,1121197270,1121198530,946.2,95.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121197330,40.31041666666323,-2.364583333334167,1121197330,1121198530,188.8,188.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121198010,40.19374999999661,-2.397916666667527,1121198010,1122103700,85378.4,184.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121198530,40.38124999999661,-2.422916666667561,1121198530,1121200040,1186.4,51.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121198630,40.38541666666322,-2.427083333334167,1121198630,1121200040,207.3,207.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121199640,40.43124999999645,-2.4812500000008413,1121199640,1120008470,136.4,136.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121199730,40.42708333332985,-2.485416666667504,1121199730,1120008470,95009.5,24.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121200040,40.38958333332983,-2.4979166666673787,1121200040,1121199730,1428.4,34.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122103700,40.29791666666319,-2.5020833333341557,1122103700,1121200090,93445.3,262.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121200090,40.38958333332983,-2.5020833333341557,1121200090,1121199730,93556.6,111.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122128530,12.893749999996944,-5.843750000000736,1122128530,1121264160,2007.4,113.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122128680,12.660416666663536,-5.856250000000728,1122128680,1122129180,406.7,132.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121263520,13.047916666663582,-5.860416666667447,1121263520,1121264170,187.3,187.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121263600,13.052083333330245,-5.864583333334168,1121263600,1121264170,3699725.0,41.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121263900,13.089583333330214,-5.8770833333341574,1121263900,1121263600,3699524.3,67.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264020,13.081249999997,-5.881250000000763,1121264020,1121263600,157.5,157.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264030,13.147916666663717,-5.881250000000763,1121264030,1121263900,196.9,196.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264040,13.152083333330154,-5.881250000000763,1121264040,1121263900,3699259.3,17.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264150,12.802083333330302,-5.885416666667481,1121264150,1121265510,130.9,130.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264160,12.806249999996908,-5.885416666667481,1121264160,1121265510,2132.8,125.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264170,13.002083333330347,-5.885416666667481,1121264170,1121264760,3699966.5,53.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264280,13.002083333330347,-5.893750000000807,1121264280,1121264760,671.4,205.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122129180,12.618749999996908,-5.918750000000784,1122129180,1121266560,565.5,158.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264760,12.947916666663671,-5.935416666667436,1121264760,1121266430,3700674.0,35.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121264870,12.947916666663671,-5.9395833333341574,1121264870,1121266430,242.5,242.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121265510,12.735416666663694,-5.972916666667459,1121265510,1121266480,2365.1,101.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121265570,12.73958333333036,-5.9770833333340665,1121265570,1121266480,166.7,166.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122129970,13.177083333330302,-6.018750000000807,1122129970,1121264050,2644.3,172.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121266430,12.810416666663516,-6.022916666667412,1121266430,1121266580,3701102.5,184.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121266480,12.702083333330336,-6.027083333334132,1121266480,1121266570,2561.5,29.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121266560,12.56874999999701,-6.031250000000736,1121266560,1121267140,664.6,98.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121266570,12.57708333333028,-6.031250000000736,1121266570,1121267140,3703943.8,81.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121266580,12.706249999996944,-6.031250000000736,1121266580,1121266570,3701299.5,63.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121266590,12.806249999996908,-6.031250000000736,1121266590,1121266580,133.0,133.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121266640,12.57708333333028,-6.035416666667459,1121266640,1121267140,395.3,85.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122130450,12.677083333330188,-6.08541666666747,1122130450,1121266640,309.9,142.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122130460,12.722916666663652,-6.08541666666747,1122130460,1122130450,167.1,167.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121268580,13.043749999996974,-6.135416666667425,1121268580,1121264280,328.6,134.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121268670,13.035416666663536,-6.139583333334143,1121268670,1121264280,137.6,137.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122131700,12.722916666663652,-6.268750000000807,1122131700,1122131860,255.6,117.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122131860,12.706249999996944,-6.289583333334122,1122131860,1121272780,385.4,129.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122142180,17.331249999996828,-7.777083333334076,1122142180,1121295500,62367.0,234.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121297660,17.40208333333021,-7.818750000000763,1121297660,1122142180,655.1,144.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121297710,17.40208333333021,-7.822916666667425,1121297710,1122142180,61477.3,167.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121299240,17.43541666666357,-7.914583333334067,1121299240,1121297710,977.2,56.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121299330,17.439583333330233,-7.918750000000784,1121299330,1121297710,60332.5,21.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121299650,17.36874999999685,-7.939583333334099,1121299650,1121299240,330.6,160.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121299660,17.464583333330154,-7.939583333334099,1121299660,1121299330,1051.6,36.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121299800,17.36874999999685,-7.943750000000763,1121299800,1121299240,590.1,109.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121299810,17.464583333330154,-7.943750000000763,1121299810,1121299330,59259.7,75.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122143900,17.485416666663472,-8.002083333334044,1122143900,1121299810,59183.8,184.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121301930,17.502083333330177,-8.064583333334099,1121301930,1122143900,168.9,168.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121302100,17.502083333330177,-8.072916666667425,1121302100,1122143900,58830.0,10.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121302510,17.527083333330268,-8.097916666667402,1121302510,1121302100,56242.8,161.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121302520,17.53124999999693,-8.097916666667402,1121302520,1121302100,2576.3,103.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122145330,17.552083333330245,-8.185416666667436,1122145330,1121302510,56081.4,177.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121305850,17.527083333330268,-8.289583333334122,1121305850,1122145330,298.7,141.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121305860,17.53124999999693,-8.289583333334122,1121305860,1122145330,55605.8,110.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121306840,17.55624999999685,-8.36458333333411,1121306840,1121305860,14750.0,138.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121306850,17.564583333330287,-8.36458333333411,1121306850,1121305860,40745.8,109.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122146720,17.564583333330287,-8.377083333334099,1122146720,1121306850,40636.7,145.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122147050,17.677083333330298,-8.435416666667379,1122147050,1122146720,40491.5,141.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121308320,17.727083333330146,-8.435416666667379,1121308320,1122147050,214.3,214.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121308430,17.727083333330146,-8.439583333334099,1121308430,1122147050,40136.0,92.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121309720,17.73541666666341,-8.514583333334087,1121309720,1121308430,148.4,148.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121309770,17.74374999999685,-8.51875000000075,1121309770,1121308430,39894.9,32.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121310000,17.772916666663605,-8.527083333334076,1121310000,1121309770,154.1,154.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121310010,17.781249999996874,-8.527083333334076,1121310010,1121309770,39708.6,63.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121310460,17.831249999996942,-8.54791666666739,1121310460,1121310010,207.6,207.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121310530,17.831249999996942,-8.55208333333411,1121310530,1121310010,39437.5,47.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121311140,17.868749999996904,-8.58125000000075,1121311140,1121310530,303.8,108.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121311280,17.864583333330298,-8.585416666667413,1121311280,1121310530,39086.6,61.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121312190,17.877083333330177,-8.647916666667413,1121312190,1121311280,232.4,232.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121312200,17.881249999996786,-8.647916666667413,1121312200,1121311280,38792.7,9.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121312510,17.90624999999693,-8.660416666667402,1121312510,1121312200,2134.4,55.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121312650,17.910416666663533,-8.668750000000728,1121312650,1121312200,36649.0,83.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121313680,17.9145833333302,-8.73958333333411,1121313680,1121312650,121.6,121.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121313690,17.918749999996976,-8.73958333333411,1121313690,1121312650,36444.0,165.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121314800,17.96458333333021,-8.810416666667322,1121314800,1121313690,36134.0,36.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121314840,17.96458333333021,-8.814583333334099,1121314840,1121313690,144.3,144.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121314920,18.002083333330237,-8.822916666667368,1121314920,1121314800,112.2,112.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121315020,17.99791666666363,-8.827083333334087,1121315020,1121314800,35985.3,19.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121315530,18.01458333333011,-8.860416666667447,1121315530,1121315020,240.5,240.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121315660,18.010416666663502,-8.868750000000716,1121315660,1121315020,35725.7,62.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121316620,18.022916666663548,-8.935416666667379,1121316620,1121315660,385.3,103.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121316720,18.01458333333011,-8.939583333334099,1121316720,1121315660,35278.1,150.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122151270,18.018749999996945,-9.010416666667368,1122151270,1121316720,35127.7,154.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121319750,18.035416666663423,-9.1270833333341,1121319750,1122151270,126.1,126.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121319780,18.031249999996817,-9.131250000000648,1121319780,1122151270,34847.3,2.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121319990,18.027083333330157,-9.139583333334087,1121319990,1121319780,565.2,136.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121320080,18.031249999996817,-9.143750000000692,1121320080,1121319780,34279.9,77.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121320580,13.389583333330224,-9.172916666667447,1121320580,1121320740,148449.3,165.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121320670,13.389583333330224,-9.177083333334052,1121320670,1121320740,292.8,133.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121320680,13.585416666663493,-9.177083333334052,1121320680,1122152730,228.5,228.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121320750,13.585416666663493,-9.181250000000771,1121320750,1122152730,147883.2,46.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122152730,13.493749999996965,-9.189583333334044,1122152730,1121320580,148283.5,171.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121320910,13.627083333330289,-9.202083333334087,1121320910,1121320750,108.3,108.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121320950,13.627083333330289,-9.20625000000075,1121320950,1121320750,147728.2,11.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321110,18.031249999996817,-9.218750000000682,1121321110,1121320080,33553.5,180.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321190,13.643749999997,-9.23541666666739,1121321190,1121320950,147614.6,133.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321200,18.227083333330256,-9.23541666666739,1121321200,1121321740,373.9,179.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321250,13.63541666666356,-9.239583333333997,1121321250,1121320950,101.9,101.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321280,18.231249999996862,-9.239583333333997,1121321280,1121321740,9127.1,165.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321740,18.21458333333021,-9.264583333334029,1121321740,1121321940,9512.2,11.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321790,18.21458333333021,-9.26875000000075,1121321790,1121321940,23441.5,46.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122153370,13.864583333330188,-9.272916666667411,1122153370,1121322390,345.8,178.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121321940,18.156249999996874,-9.27708333333402,1121321940,1121321110,33028.9,75.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322010,13.702083333330336,-9.28125000000074,1121322010,1121321190,558.8,3.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322020,13.710416666663544,-9.28125000000074,1121322020,1121321190,146921.8,46.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322070,18.152083333330268,-9.28125000000074,1121322070,1121321110,343.9,152.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322230,13.706249999996944,-9.289583333334065,1121322230,1121322010,160.7,160.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322240,13.710416666663544,-9.289583333334065,1121322240,1121322010,394.9,45.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322390,13.79791666666364,-9.297916666667447,1121322390,1121322020,492.8,147.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322520,13.802083333330245,-9.306250000000771,1121322520,1121322020,146381.9,187.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322580,18.264583333330226,-9.31041666666738,1121322580,1121321790,178.2,178.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121322660,18.26041666666345,-9.3145833333341,1121322660,1121321790,23216.7,47.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121323250,18.28124999999693,-9.343750000000682,1121323250,1121322660,630.3,39.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121323330,18.27291666666349,-9.347916666667402,1121323330,1121322660,22539.4,109.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121323870,18.3687499999968,-9.372916666667322,1121323870,1121323250,154.2,154.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121323900,18.3687499999968,-9.377083333334044,1121323900,1121323250,436.9,57.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121324320,18.26041666666345,-9.414583333334065,1121324320,1121323330,102.1,102.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121324400,18.264583333330226,-9.41875000000067,1121324400,1121323330,22328.2,28.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121324550,13.893749999996944,-9.43125000000066,1121324550,1121322520,1102.7,120.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122154600,13.956249999996883,-9.43125000000066,1122154600,1121324550,982.0,127.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121324660,13.893749999996944,-9.4395833333341,1121324660,1121322520,145091.4,174.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122154680,14.047916666663582,-9.447916666667425,1122154680,1122154600,854.5,133.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121324800,18.2895833333302,-9.447916666667425,1121324800,1121324400,20796.2,57.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121324960,18.2895833333302,-9.45625000000075,1121324960,1121324400,1503.3,219.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121325220,18.33541666666343,-9.477083333334065,1121325220,1121324800,584.9,238.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121325350,18.331249999996828,-9.485416666667447,1121325350,1121324800,20154.3,75.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121326320,14.12291666666357,-9.527083333334076,1121326320,1121326410,227.4,227.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121326390,13.977083333330366,-9.531250000000682,1121326390,1121324660,150.1,150.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121326400,13.981249999996804,-9.531250000000682,1121326400,1121324660,144767.0,13.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121326410,14.01041666666356,-9.531250000000682,1121326410,1121326400,144289.2,78.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121326420,14.118749999996965,-9.531250000000682,1121326420,1121326410,143983.6,128.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121326490,14.006249999996951,-9.535416666667402,1121326490,1121326400,464.6,149.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122155270,18.360416666663586,-9.54791666666739,1122155270,1121325350,20078.3,225.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122155740,14.039583333330311,-9.62291666666738,1122155740,1121326490,315.4,159.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121327880,14.24374999999702,-9.62291666666738,1121327880,1122155870,22934.5,160.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121327890,18.37291666666363,-9.62291666666738,1121327890,1122155270,118.7,118.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121327900,18.381249999996893,-9.62291666666738,1121327900,1122155270,19734.0,114.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122155790,14.1645833333302,-9.6270833333341,1122155790,1121326420,143855.0,99.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121327980,14.24374999999702,-9.6270833333341,1121327980,1122155870,120655.0,122.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122155870,14.177083333330245,-9.639583333334087,1122155870,1122155790,143755.1,165.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121328810,18.410416666663423,-9.672916666667334,1121328810,1121327900,730.3,176.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121328820,18.418749999996862,-9.672916666667334,1121328820,1121327900,18888.8,128.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121328980,14.364583333330302,-9.681250000000771,1121328980,1121329240,119118.1,78.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121328990,14.414583333330311,-9.681250000000771,1121328990,1121328980,1484.9,109.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121329060,14.36041666666364,-9.685416666667322,1121329060,1121329240,948.4,67.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121329140,14.414583333330311,-9.689583333334044,1121329140,1121328980,117555.2,2.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121329190,14.427083333330245,-9.693750000000762,1121329190,1121329140,143.5,143.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121329240,14.31874999999701,-9.697916666667368,1121329240,1121327980,120083.7,17.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121329250,14.427083333330245,-9.697916666667368,1121329250,1121329140,117408.8,187.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121329350,14.314583333330232,-9.702083333334087,1121329350,1121327980,448.8,117.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121329910,18.50208333333012,-9.73125000000067,1121329910,1121328820,18612.9,83.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121330030,18.49791666666352,-9.73541666666739,1121330030,1121328820,148.0,148.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122156610,18.552083333330188,-9.752083333333983,1122156610,1121329910,18528.9,217.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121331020,18.63958333333028,-9.789583333334065,1121331020,1122156610,240.7,240.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121331050,18.63958333333028,-9.793750000000612,1121331050,1122156610,18070.5,27.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121331590,18.643749999996885,-9.831250000000692,1121331590,1121331050,12804.5,6.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121331600,18.64791666666349,-9.831250000000692,1121331600,1121331050,5238.1,176.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121331870,18.63958333333028,-9.847916666667402,1121331870,1121331590,2385.7,145.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121331880,18.64791666666349,-9.847916666667402,1121331880,1121331590,10411.7,156.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333050,18.4770833333302,-9.914583333334065,1121333050,1121333150,1379.9,116.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333110,18.481249999996805,-9.91875000000067,1121333110,1121333150,113.8,113.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333150,18.547916666663586,-9.92291666666739,1121333150,1121331870,1544.3,50.9,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333210,18.547916666663586,-9.927083333333997,1121333210,1121331870,696.1,70.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333660,18.702083333330226,-9.95625000000075,1121333660,1121331880,374.7,177.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333730,18.697916666663392,-9.960416666667411,1121333730,1121331880,9881.0,190.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333930,18.547916666663586,-9.972916666667343,1121333930,1121333210,481.8,124.1,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121333940,18.55624999999685,-9.972916666667343,1121333940,1121333210,143.7,143.7,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122159430,16.377083333330287,-10.102083333334065,1122159430,1121334620,91140.7,141.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121337060,16.360416666663582,-10.15625000000074,1121337060,1122159430,312.3,139.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121337110,16.360416666663582,-10.160416666667343,1121337110,1122159430,90686.6,28.8,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122159870,16.9145833333302,-10.172916666667334,1122159870,1122159900,640.2,122.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122159900,16.835416666663548,-10.18125000000066,1122159900,1122160060,774.8,134.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122159950,17.118749999996908,-10.18541666666738,1122159950,1121338090,159.0,159.0,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121337620,16.33541666666349,-10.202083333334087,1121337620,1121337110,156.5,156.5,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121337710,16.331249999996885,-10.206250000000692,1121337710,1121337110,90501.2,5.4,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1122160060,16.75208333333012,-10.206250000000692,1122160060,1122160350,890.4,115.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121337900,16.331249999996885,-10.222916666667402,1121337900,1121337710,305.4,140.6,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121337970,16.33541666666349,-10.227083333334008,1121337970,1121337710,225.3,225.2,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
hybas_1121337980,16.339583333330268,-10.227083333334008,1121337980,1121337710,89965.0,97.3,AFRICA,23,catalogue.csv,True,True,False,False,False,False,,False
